Headline,Body ID,Stance,Agree,Disagree,Discuss,Unrelated
president trump’s grandfather friedrich unsuccessfully petitioned the government of bavaria (now southeast germany) not to deport him and his family.,7502,agree,0.59905672,0.236802442,0.1393253825,0.024815421000000004
president trump’s grandfather friedrich unsuccessfully petitioned the government of bavaria (now southeast germany) not to deport him and his family.,7503,disagree,0.0673218315,0.5019005275,0.42251417465,0.008263449499999999
president trump’s grandfather friedrich unsuccessfully petitioned the government of bavaria (now southeast germany) not to deport him and his family.,7504,disagree,0.17674868000000002,0.406189171,0.1209653148,0.296096875
a florida drug trafficker pardoned by president obama was re-arrested three months later for the murder of his girlfriend.,7505,unrelated,0.0250432335,0.02147311165,0.014726309,0.938757335
a florida drug trafficker pardoned by president obama was re-arrested three months later for the murder of his girlfriend.,7506,unrelated,0.2685961935,0.028645901499999998,0.17330553699999998,0.52945237
a 'harry potter dementor' figure was photographed above a shopping center in zambia.,7507,unrelated,0.284262672077,0.0452566066361,0.033781278425,0.63669947
a 'harry potter dementor' figure was photographed above a shopping center in zambia.,7508,unrelated,0.28506656584,0.03797482851575,0.011306769075,0.665651845
"photographs depict signs marking the sites of ""future internment camps"" authorized by president trump's executive order. see example( s )",7509,discuss,0.2257612475,0.22327075053000003,0.5477975350000001,0.0031704467999999998
"photographs depict signs marking the sites of ""future internment camps"" authorized by president trump's executive order. see example( s )",7510,unrelated,0.23923959274999998,0.110308341007,0.08011044883,0.5703415900000001
nbc's long-running 'saturday night live' has been cancelled due to low ratings.,7511,discuss,0.2859372,0.13997688049999998,0.401447535,0.1726384054
"albert einstein said ""i fear the day that technology will surpass our human interaction. the world will have a generation of idiots.""",7512,agree,0.48964355,0.1903207925,0.1341695107,0.185866174
"albert einstein said ""i fear the day that technology will surpass our human interaction. the world will have a generation of idiots.""",7513,unrelated,0.065510134,0.37733458999,0.0177005765,0.53945475
"albert einstein said ""i fear the day that technology will surpass our human interaction. the world will have a generation of idiots.""",7514,disagree,0.327517345,0.328965946,0.25830518649999995,0.08521154466
"albert einstein said ""i fear the day that technology will surpass our human interaction. the world will have a generation of idiots.""",7515,unrelated,0.06711481275,0.093997670967,0.006759195250000001,0.8321283000000002
comedian tommy chong of 'cheech and chong' fame passed away in february 2017.,7516,unrelated,0.07243704525,0.017994079,0.43087499645000005,0.47869389009999996
the cast of m*a*s*h did not learn of col. blake's death until they were actually filming the scene in which it was announced.,7517,unrelated,0.357684197565,0.08016330440525,0.0105163666885,0.55163613
a photograph shows a baseball stadium repurposed as a residential neighborhood.,7518,unrelated,0.14281888205499998,0.041377073221739995,0.031763909086499995,0.78404013
a photograph shows a baseball stadium repurposed as a residential neighborhood.,7519,agree,0.60544892,0.05681812943,0.0678119495,0.26992095185000003
"the first ""radioactive salmon"" attributed to the fukushima nuclear disaster have been found in british columbia, canada, posing a risk to human health.",7520,unrelated,0.0428046909715,0.0230403109087,0.002137414675,0.93201759
"the first ""radioactive salmon"" attributed to the fukushima nuclear disaster have been found in british columbia, canada, posing a risk to human health.",7521,discuss,0.29448900199999994,0.08519710750000001,0.476138115,0.14417575246
"the first ""radioactive salmon"" attributed to the fukushima nuclear disaster have been found in british columbia, canada, posing a risk to human health.",7522,discuss,0.37251059999999997,0.130861387,0.47286729,0.023760700499999995
"the first ""radioactive salmon"" attributed to the fukushima nuclear disaster have been found in british columbia, canada, posing a risk to human health.",7523,unrelated,0.0036383090999999998,0.010908341495999998,0.002766142135,0.982687205
"a photograph shows barack obama sitting with malcolm x and martin luther king, jr.",7524,unrelated,0.01181919840725,0.029124817591155,0.0029093626555,0.9561466000000001
"a photograph shows barack obama sitting with malcolm x and martin luther king, jr.",7525,unrelated,0.31613030200000003,0.07931440599999999,0.2256650515,0.3788901943
"a photograph shows barack obama sitting with malcolm x and martin luther king, jr.",7526,unrelated,0.05066188617,0.0723976073527,0.001179841295,0.8757606499999999
"a photograph shows barack obama sitting with malcolm x and martin luther king, jr.",7527,unrelated,0.20058395628800002,0.07692401027005,0.02438878245,0.6981032300000001
reggae musician buju banton killed himself in prison.,7528,agree,0.74829593,0.007241128075,0.2374543005,0.0070086453000000005
reggae musician buju banton killed himself in prison.,7529,unrelated,0.005675846067,0.010573651055065,0.0165063637975,0.967244085
legislation introduced by republicans during president trump's first two months in office included bills to: terminate the environmental protection agency; redistribute federal school funding via voucher programs; terminate the dept. of education; repeal a wildlife protection rule; repeal the affordable care act; defund planned parenthood; establish a national right-to-work law; strip federal funds from sanctuary cities; criminalize abortion; and place new sanctions on iran.,7530,discuss,0.08131090349999999,0.0383904565,0.5385409179999999,0.3417577397500001
legislation introduced by republicans during president trump's first two months in office included bills to: terminate the environmental protection agency; redistribute federal school funding via voucher programs; terminate the dept. of education; repeal a wildlife protection rule; repeal the affordable care act; defund planned parenthood; establish a national right-to-work law; strip federal funds from sanctuary cities; criminalize abortion; and place new sanctions on iran.,7531,unrelated,0.01044432965,0.009531114200000001,0.4874249036,0.492599635
legislation introduced by republicans during president trump's first two months in office included bills to: terminate the environmental protection agency; redistribute federal school funding via voucher programs; terminate the dept. of education; repeal a wildlife protection rule; repeal the affordable care act; defund planned parenthood; establish a national right-to-work law; strip federal funds from sanctuary cities; criminalize abortion; and place new sanctions on iran.,7532,discuss,0.27463695025,0.02931187915,0.52820723,0.16784393755
legislation introduced by republicans during president trump's first two months in office included bills to: terminate the environmental protection agency; redistribute federal school funding via voucher programs; terminate the dept. of education; repeal a wildlife protection rule; repeal the affordable care act; defund planned parenthood; establish a national right-to-work law; strip federal funds from sanctuary cities; criminalize abortion; and place new sanctions on iran.,7533,agree,0.406495135,0.06922997367,0.1365779025,0.38769697
legislation introduced by republicans during president trump's first two months in office included bills to: terminate the environmental protection agency; redistribute federal school funding via voucher programs; terminate the dept. of education; repeal a wildlife protection rule; repeal the affordable care act; defund planned parenthood; establish a national right-to-work law; strip federal funds from sanctuary cities; criminalize abortion; and place new sanctions on iran.,7534,agree,0.54884752,0.0402920912,0.271367965,0.139492443
legislation introduced by republicans during president trump's first two months in office included bills to: terminate the environmental protection agency; redistribute federal school funding via voucher programs; terminate the dept. of education; repeal a wildlife protection rule; repeal the affordable care act; defund planned parenthood; establish a national right-to-work law; strip federal funds from sanctuary cities; criminalize abortion; and place new sanctions on iran.,7535,discuss,0.330189875,0.09573549242999999,0.3563945450000001,0.217680102
legislation introduced by republicans during president trump's first two months in office included bills to: terminate the environmental protection agency; redistribute federal school funding via voucher programs; terminate the dept. of education; repeal a wildlife protection rule; repeal the affordable care act; defund planned parenthood; establish a national right-to-work law; strip federal funds from sanctuary cities; criminalize abortion; and place new sanctions on iran.,7536,discuss,0.15607057,0.040603398,0.4227618575,0.3805642017
